Sample Name	Protocol REF	Parameter Value[Post Extraction]	Term Source REF	Term Accession Number	Parameter Value[Derivatization]	Term Source REF	Term Accession Number	Extract Name	Protocol REF	Parameter Value[Chromatography Instrument]	Term Source REF	Term Accession Number	Parameter Value[Column model]	Term Source REF	Term Accession Number	Parameter Value[Column type]	Term Source REF	Term Accession Number	Labeled Extract Name	Label	Term Source REF	Term Accession Number	Protocol REF	Parameter Value[Scan polarity]	Term Source REF	Term Accession Number	Parameter Value[Scan m/z range]	Term Source REF	Term Accession Number	Parameter Value[Instrument]	Term Source REF	Term Accession Number	Parameter Value[Ion source]	Term Source REF	Term Accession Number	Parameter Value[Mass analyzer]	Term Source REF	Term Accession Number	MS Assay Name	Raw Spectral Data File	Protocol REF	Normalization Name	Derived Spectral Data File	Protocol REF	Data Transformation Name	Metabolite Assignment File
SD-B00200	Extraction	isopropanol			none			SD-B00200	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00200	FILES/SD-B00200.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00259	Extraction	isopropanol			none			SD-B00259	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00259	FILES/SD-B00259.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00092	Extraction	isopropanol			none			SD-B00092	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00092	FILES/SD-B00092.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00081	Extraction	isopropanol			none			SD-B00081	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00081	FILES/SD-B00081.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
20150420QC_POS_14	Extraction	isopropanol			none			20150420QC_POS_14	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20150420QC_POS_14	FILES/20150420QC_POS_14.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00357	Extraction	isopropanol			none			SD-B00357	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00357	FILES/SD-B00357.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00017	Extraction	isopropanol			none			SD-B00017	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00017	FILES/SD-B00017.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00299	Extraction	isopropanol			none			SD-B00299	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00299	FILES/SD-B00299.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00416	Extraction	isopropanol			none			SD-B00416	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00416	FILES/SD-B00416.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00290	Extraction	isopropanol			none			SD-B00290	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00290	FILES/SD-B00290.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00119	Extraction	isopropanol			none			SD-B00119	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00119	FILES/SD-B00119.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00392	Extraction	isopropanol			none			SD-B00392	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00392	FILES/SD-B00392.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00209	Extraction	isopropanol			none			SD-B00209	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00209	FILES/SD-B00209.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00191	Extraction	isopropanol			none			SD-B00191	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00191	FILES/SD-B00191.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00203	Extraction	isopropanol			none			SD-B00203	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00203	FILES/SD-B00203.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
20150420QC_POS_15	Extraction	isopropanol			none			20150420QC_POS_15	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20150420QC_POS_15	FILES/20150420QC_POS_15.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
20150420QC_POS_16	Extraction	isopropanol			none			20150420QC_POS_16	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20150420QC_POS_16	FILES/20150420QC_POS_16.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
20150420QC_POS_17	Extraction	isopropanol			none			20150420QC_POS_17	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20150420QC_POS_17	FILES/20150420QC_POS_17.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
20150421QC_POS_6	Extraction	isopropanol			none			20150421QC_POS_6	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20150421QC_POS_6	FILES/20150421QC_POS_6.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
20150421QC_POS_7	Extraction	isopropanol			none			20150421QC_POS_7	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20150421QC_POS_7	FILES/20150421QC_POS_7.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
20150421QC_POS_8	Extraction	isopropanol			none			20150421QC_POS_8	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20150421QC_POS_8	FILES/20150421QC_POS_8.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
20150421QC_POS_9	Extraction	isopropanol			none			20150421QC_POS_9	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20150421QC_POS_9	FILES/20150421QC_POS_9.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
20150421QC_POS_10	Extraction	isopropanol			none			20150421QC_POS_10	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20150421QC_POS_10	FILES/20150421QC_POS_10.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00328	Extraction	isopropanol			none			SD-B00328	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00328	FILES/SD-B00328.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00094	Extraction	isopropanol			none			SD-B00094	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00094	FILES/SD-B00094.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00373	Extraction	isopropanol			none			SD-B00373	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00373	FILES/SD-B00373.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00133	Extraction	isopropanol			none			SD-B00133	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00133	FILES/SD-B00133.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00146	Extraction	isopropanol			none			SD-B00146	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00146	FILES/SD-B00146.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00198	Extraction	isopropanol			none			SD-B00198	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00198	FILES/SD-B00198.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00025	Extraction	isopropanol			none			SD-B00025	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00025	FILES/SD-B00025.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00278	Extraction	isopropanol			none			SD-B00278	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00278	FILES/SD-B00278.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00221	Extraction	isopropanol			none			SD-B00221	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00221	FILES/SD-B00221.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00388	Extraction	isopropanol			none			SD-B00388	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00388	FILES/SD-B00388.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
20150421QC_POS_11	Extraction	isopropanol			none			20150421QC_POS_11	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			20150421QC_POS_11	FILES/20150421QC_POS_11.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00304	Extraction	isopropanol			none			SD-B00304	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00304	FILES/SD-B00304.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00183	Extraction	isopropanol			none			SD-B00183	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00183	FILES/SD-B00183.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
SD-B00202	Extraction	isopropanol			none			SD-B00202	Chromatography	Waters ACQUITY UPLC system			ACQUITY UPLC CSH C18 (1.7 μm, 2.1 mm x 100 mm; Waters)			reverse phase							Mass spectrometry	positive			50-2000			Waters Xevo G2-XS QTof			electrospray ionization	MS	http://purl.obolibrary.org/obo/MS_1000073	quadrupole time-of-flight			SD-B00202	FILES/SD-B00202.raw.zip	Data transformation	N2		Metabolite identification	m_mtbls352_metabolite_profiling_mass_spectrometry_v2_maf	m_MTBLS352_metabolite_profiling_mass_spectrometry_v2_maf.tsv
